document,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2398,,,0.06557030975818634,0.027269873768091202,,0.23138655722141266,,,0.34635618329048157,0.02086401917040348,0.0205539520829916,0.018051212653517723,0.25711938738822937,,,
2399,,,0.13463066518306732,0.04592873528599739,,0.2773481607437134,0.02338532917201519,,0.07979083061218262,0.14130641520023346,,,0.26630058884620667,,,
2400,0.016364790499210358,,0.10415250062942505,,,0.28192660212516785,,,0.12678638100624084,0.06281471252441406,,,0.25353920459747314,,,0.1442909985780716
2401,,0.06417714059352875,0.07276315987110138,,,0.3150799572467804,0.012080566957592964,,0.09867322444915771,0.06871049106121063,0.011943000368773937,0.01308524888008833,0.3186522126197815,,,0.016741184517741203
2402,,0.039148908108472824,0.19229644536972046,,,0.41345641016960144,0.02252497337758541,,0.06400839239358902,0.045697785913944244,,,0.17678910493850708,,,0.025244591757655144
2403,0.013666706159710884,0.12626639008522034,0.10246912389993668,,0.01444992609322071,0.31602755188941956,0.015106684528291225,,0.05699235945940018,0.07619145512580872,,,0.2574041783809662,,,
2404,,,0.2497040033340454,,,0.21563340723514557,,0.019093435257673264,0.0653773695230484,0.15065056085586548,,0.046568613499403,0.19947324693202972,,,0.040708184242248535
2405,,,0.21920719742774963,,0.01171742845326662,0.2104777842760086,,,0.05274813249707222,0.114768385887146,,0.034649766981601715,0.32785260677337646,,,0.015976550057530403
2406,,0.13222776353359222,0.08715380728244781,,,0.32284224033355713,,,0.08854914456605911,0.15582245588302612,,,0.19416801631450653,,,
2407,0.04789937287569046,0.02572687715291977,0.16939377784729004,,,0.2766520380973816,0.02747577801346779,,0.10094129294157028,0.12394893914461136,0.010005723685026169,,0.18549612164497375,,,0.016249679028987885
2408,,,0.1644211709499359,,,0.39450743794441223,,,0.06682330369949341,0.04966295510530472,0.01486311387270689,,0.27280741930007935,,,0.018457455560564995
2409,,0.0718420147895813,0.13947272300720215,,,0.3149506151676178,,,0.053396038711071014,0.07732470333576202,,0.013425475917756557,0.30991750955581665,,,
2410,,,0.040459759533405304,,,0.17110559344291687,,,0.14451409876346588,0.02232537604868412,,0.03588968142867088,0.5303523540496826,0.040932703763246536,,
2411,,,0.2149353325366974,,,0.2624378800392151,,,0.05224478989839554,0.10724367946386337,,,0.29110947251319885,,,0.05334046483039856
2412,,,0.08519376814365387,,,0.37580162286758423,,,0.2058553248643875,0.04036877304315567,,,0.26545077562332153,,,
2413,,0.2091847062110901,0.035112254321575165,,,0.34410062432289124,,,0.12379847466945648,0.026070868596434593,,,0.22905534505844116,,,0.016820184886455536
2414,,,0.13045981526374817,,0.021559277549386024,0.2696914076805115,,,0.16988299787044525,0.04167063534259796,0.011719259433448315,0.024088380858302116,0.2946546673774719,,,0.02551252953708172
2415,,,0.2975861430168152,,0.027347885072231293,0.1796431988477707,,,0.05991522595286369,0.16937966644763947,,0.017562901601195335,0.22715283930301666,,,
2416,,0.013695033267140388,0.20623520016670227,0.05645527318120003,0.010624497197568417,0.35611045360565186,,,0.05197904258966446,0.03355053439736366,,,0.2293732762336731,,0.010268471203744411,0.024071749299764633
2417,,,0.0809486135840416,0.02446073107421398,,0.4280092716217041,0.019236478954553604,,0.05397673323750496,0.09026556462049484,,,0.25433558225631714,,,0.030153917148709297
2418,,,0.07668276876211166,,,0.19801104068756104,,,0.03359275311231613,0.10011233389377594,,0.034186508506536484,0.5312173962593079,,,0.013458481058478355
2419,,,0.03852604329586029,,,0.354524701833725,,,0.08084476739168167,0.06532596051692963,,0.11010386049747467,0.3016856014728546,,,0.03308098390698433
2420,0.01256248727440834,,0.043001726269721985,,0.012488036416471004,0.261708527803421,,,0.0934760570526123,0.0874464213848114,0.012734836898744106,0.02478417195379734,0.43209874629974365,,,
2421,0.017855998128652573,0.015117884613573551,0.056866604834795,0.01960238255560398,,0.39771443605422974,,,0.05730678141117096,0.07499518990516663,,,0.3151240050792694,,,0.02952742949128151
2422,,,0.062243394553661346,,,0.5794546604156494,0.030469145625829697,,0.052258819341659546,0.04451003298163414,,,0.2104475498199463,,,
2423,,,0.022857757285237312,0.022293297573924065,,0.44452106952667236,,,0.0864037275314331,0.09024105966091156,,,0.31464308500289917,,,
2424,,,0.08103226125240326,,,0.2820099890232086,0.030232880264520645,,0.04991510510444641,0.2088707685470581,,,0.3219314515590668,,,
2425,,,0.27422505617141724,0.03142866492271423,,0.2814317047595978,,,0.04917061701416969,0.1587391048669815,,,0.18090243637561798,,,
2426,0.04133756086230278,,0.0775696188211441,,,0.1590355783700943,,,0.11555489897727966,0.08665182441473007,,0.043590109795331955,0.4029015302658081,,,0.05524619668722153
2427,,0.01818096823990345,0.17962431907653809,,0.0166975986212492,0.257222056388855,0.01750960573554039,,0.025850480422377586,0.15418292582035065,,,0.2637163996696472,,,0.05160100385546684
2428,,,0.17162390053272247,0.010267479345202446,,0.20939695835113525,,,0.18406255543231964,0.040550924837589264,,,0.3545089364051819,,,
2429,,0.012239434756338596,0.3228064775466919,0.022765588015317917,0.021136019378900528,0.15739431977272034,,,0.05949469655752182,0.08590953052043915,,,0.2645784914493561,,0.011486935429275036,0.03401777148246765
2430,,,0.07396954298019409,,,0.26993528008461,,,0.14471542835235596,0.01759214699268341,0.016738075762987137,0.02735842950642109,0.4059688448905945,,,0.018910668790340424
2431,,0.03287153318524361,0.22459402680397034,,0.014749976806342602,0.251007616519928,,,0.049271371215581894,0.08612705022096634,0.015056750737130642,,0.30630308389663696,,,
2432,,,0.40977951884269714,,,0.20288999378681183,,,0.026428837329149246,0.09488530457019806,,,0.23495550453662872,,,0.014704233966767788
2433,,0.025154074653983116,0.05073859170079231,,,0.5228338241577148,,,0.11374543607234955,0.03499739617109299,,,0.22509647905826569,,,
2434,,0.07970885187387466,0.05022900924086571,0.010691473260521889,,0.49202948808670044,,,0.03655950725078583,0.03490270674228668,,0.015582505613565445,0.26178041100502014,,,
2435,,,0.21380957961082458,,,0.25962814688682556,,,0.27034902572631836,0.04440206661820412,,0.014876899309456348,0.18019524216651917,,,
2436,,,0.1583365499973297,0.02528420276939869,,0.2910662293434143,,,0.018361587077379227,0.24735461175441742,,,0.2184128612279892,,,0.026892535388469696
2437,,0.01527434028685093,0.1269320398569107,0.014984315261244774,,0.3725789785385132,,,0.06606883555650711,0.13630734384059906,,,0.22567352652549744,,,0.030032293871045113
2438,,0.017918504774570465,0.08213334530591965,,,0.35295724868774414,,,0.02845216542482376,0.15713834762573242,,,0.3351936936378479,,,
2439,,0.02818174660205841,0.07806605100631714,,,0.5152568817138672,0.023660734295845032,,0.03675980120897293,0.04035897180438042,,0.013462748378515244,0.2488054484128952,,,
2440,,0.0419464148581028,0.044300638139247894,,0.011567882262170315,0.4341227412223816,0.022177834063768387,0.020840749144554138,0.04824105650186539,0.1071404293179512,,,0.23184701800346375,,,0.02739746868610382
2441,,,0.06524959951639175,0.032885730266571045,,0.5092708468437195,0.021569248288869858,,0.08425072580575943,0.08576040714979172,,,0.17585375905036926,,,0.014155643060803413
2442,,,0.05760969594120979,,,0.13564574718475342,,,0.18801696598529816,0.06759952008724213,0.015255219303071499,0.21307677030563354,0.30117595195770264,,,
2443,,,0.04235478863120079,,,0.26413366198539734,,,0.28514328598976135,0.025831108912825584,,,0.35474127531051636,,,
2444,,,0.03752772510051727,0.030000803992152214,,0.2283744066953659,,,0.3146347403526306,0.05075845122337341,,,0.3225640058517456,,,
2445,,,0.0423060804605484,,,0.5024866461753845,0.01067131944000721,,0.046342432498931885,0.06810539215803146,,0.011289727874100208,0.3039630651473999,,,
2446,,,0.16118881106376648,,,0.16802392899990082,0.01471519935876131,,0.02298189513385296,0.15905851125717163,,,0.45040562748908997,,,
2447,,,0.09379611164331436,,0.011143645271658897,0.39244747161865234,0.011509830132126808,,0.10255662351846695,0.05464204400777817,0.021148741245269775,,0.2679717242717743,,,0.03366845101118088
2448,0.10986302047967911,,0.03469041362404823,0.028440551832318306,,0.38131386041641235,,,0.1096244677901268,0.034305375069379807,0.010002314113080502,,0.21439680457115173,,,0.05160047858953476
2449,0.02179741859436035,,0.13279107213020325,0.015486379154026508,0.013500687666237354,0.2489279806613922,,,0.1485164612531662,0.14856445789337158,,,0.21848027408123016,,,0.039873428642749786
2450,,,0.16872389614582062,,0.013565894216299057,0.2333001047372818,,,0.28143510222435,0.051969464868307114,,0.03046460635960102,0.2004692405462265,,,
2451,0.01776706799864769,,0.034084148705005646,,,0.44127166271209717,,,0.04874004051089287,0.05436834692955017,,,0.379368394613266,,,
2452,,,0.0874776616692543,0.015703760087490082,,0.2750963866710663,0.014073146507143974,,0.1057518795132637,0.22074849903583527,,,0.2442796528339386,,,0.023338796570897102
2453,,,0.037459198385477066,0.018785327672958374,,0.39306938648223877,,,0.13816694915294647,0.029076052829623222,,,0.35794395208358765,,,
2454,,,0.04204237833619118,,0.020723624154925346,0.47253674268722534,,,0.07827851176261902,0.031195420771837234,0.011264846660196781,,0.3075597286224365,,,0.023643426597118378
2455,0.023272594437003136,0.013451280072331429,0.26947829127311707,0.01414809562265873,0.012322540394961834,0.1450652778148651,,,0.023004842922091484,0.21358837187290192,,0.020948177203536034,0.2541242837905884,,,
2456,,,0.38642141222953796,,,0.14816772937774658,,,0.06240370497107506,0.07264582067728043,,,0.3004930317401886,,,
2457,,,0.1184520348906517,,,0.2579191029071808,,,0.15328946709632874,0.27028536796569824,,0.01204046979546547,0.15467052161693573,,,0.0126422718167305
2458,0.020520616322755814,,0.16675536334514618,,,0.14997509121894836,,,0.09590254724025726,0.18086203932762146,,,0.3555552065372467,,,
2459,,,0.06907900422811508,,,0.1554209291934967,,,0.1789686232805252,0.1104632169008255,,0.04367952421307564,0.39219236373901367,,,0.038394853472709656
2460,,0.018849367275834084,0.03919403254985809,,,0.5504441261291504,0.02770792320370674,,0.02124079130589962,0.03604850545525551,0.027286270633339882,,0.2605251371860504,,,
2461,,,0.08035764843225479,0.037889961153268814,0.013065543957054615,0.20784497261047363,,,0.10109273344278336,0.10650520771741867,,0.01424957811832428,0.3879319131374359,,0.024083245545625687,0.017618991434574127
2462,,,0.12875956296920776,0.014018015004694462,,0.1867760866880417,,,0.05415455251932144,0.04218483343720436,,0.08861202746629715,0.42550206184387207,0.04337189346551895,,
2463,,,0.11145904660224915,,0.010585762560367584,0.3860378861427307,,,0.15772129595279694,0.033517323434352875,,,0.2547125518321991,,,0.022767433896660805
2464,0.011210118420422077,,0.0735764279961586,,,0.3503386378288269,,,0.11765028536319733,0.020131884142756462,,0.019978107884526253,0.35120734572410583,,,0.043994441628456116
2465,,,0.2704352140426636,,,0.29357975721359253,,,0.032640181481838226,0.08503048866987228,,,0.27517732977867126,,,
2466,,0.010989509522914886,0.06514830142259598,0.01161838136613369,,0.35064420104026794,0.02015538513660431,,0.11732837557792664,0.03629174828529358,,0.011296684853732586,0.35793474316596985,,,0.01286656316369772
2467,,,0.03849850594997406,0.020722540095448494,,0.6337460875511169,0.03001694567501545,,0.08048504590988159,0.019967829808592796,0.010454896837472916,0.012390561401844025,0.14324399828910828,,,
2468,,,0.13059091567993164,0.048460718244314194,,0.18963363766670227,,,0.0681532695889473,0.09344807267189026,,,0.4261871576309204,,,0.024409225210547447
2469,,,0.0763738676905632,,,0.5377062559127808,0.06863991171121597,,0.0424501895904541,0.05924960970878601,,0.013441587798297405,0.17543309926986694,,,
2470,,,0.1084759384393692,,0.015559015795588493,0.6033463478088379,,,0.025285545736551285,0.03348161280155182,0.01588037982583046,,0.1740022897720337,,,
2471,,,0.10015138983726501,0.013156945817172527,,0.09313610196113586,,0.01055153738707304,0.16003702580928802,0.05467749387025833,0.04194152355194092,0.18191227316856384,0.3112657368183136,,0.011096145026385784,0.014558052644133568
2472,,0.019279086962342262,0.09779046475887299,0.07321243733167648,,0.2945654094219208,0.021975306794047356,,0.06903750449419022,0.08842597156763077,,0.015035154297947884,0.2901873290538788,,,0.024966837838292122
2473,,,0.07548320293426514,,,0.4771761894226074,,,0.0845087468624115,0.029025135561823845,,,0.3053586483001709,,,
2474,,0.011922086589038372,0.06572908908128738,0.02894742228090763,,0.29478105902671814,,,0.2533361613750458,0.0422397218644619,,,0.2810456454753876,,,
2475,,0.01895320788025856,0.14819395542144775,,,0.35210806131362915,0.010045930743217468,,0.09228052198886871,0.10892792791128159,,,0.2472364455461502,,,
2476,0.05916605517268181,,0.11387097090482712,0.017596427351236343,,0.2641887068748474,,,0.052301596850156784,0.2583131194114685,,0.018302034586668015,0.19788074493408203,,,
2477,,0.03513335436582565,0.06125064939260483,,,0.5549792647361755,,,0.032425835728645325,0.028749285265803337,0.028747962787747383,0.01707383431494236,0.22295258939266205,,,
2478,0.019685382023453712,,0.12618614733219147,0.022414913401007652,,0.28336089849472046,0.020326940342783928,,0.05574148893356323,0.1096249595284462,,,0.33816424012184143,,,
2479,,,0.07542282342910767,,,0.3856085240840912,0.05157928168773651,,0.01845087669789791,0.1375129371881485,,,0.3012431859970093,,,0.015287619084119797
2480,0.013718980364501476,,0.08084391802549362,0.027704905718564987,0.013651266694068909,0.33335474133491516,0.038127120584249496,,0.052374836057424545,0.09860174357891083,,,0.2772373855113983,,,0.05359671264886856
2481,,,0.1505536437034607,,0.01555678155273199,0.3286273777484894,,,0.08573823422193527,0.12990233302116394,,,0.23616598546504974,,0.01503729447722435,0.01973070204257965
2482,,,0.23849856853485107,,,0.2880323827266693,,,0.05229024589061737,0.11670950800180435,0.013645212166011333,,0.2677150368690491,,,
2483,0.056425921618938446,0.1406194567680359,0.09264563024044037,0.014289455488324165,,0.17520283162593842,,,0.03171585500240326,0.06722504645586014,0.012741577811539173,,0.34382665157318115,,,0.05706140771508217
2484,,,0.045586299151182175,,,0.22206096351146698,,,0.19256751239299774,0.05631355196237564,,0.08816869556903839,0.37270429730415344,,,
2485,,,0.05816354975104332,,,0.40364542603492737,,,0.23862479627132416,0.03005286119878292,,0.04371194541454315,0.2073744386434555,,,
2486,,,0.12916071712970734,,,0.3278815746307373,,,0.18605440855026245,0.07128948718309402,0.013172234408557415,,0.2509998083114624,,,
2487,,,0.0975685566663742,0.01808914542198181,,0.2151135802268982,0.01765512488782406,,0.08804730325937271,0.1515066772699356,,,0.33680346608161926,,,0.0595102496445179
2488,,,0.07720361649990082,,,0.24308471381664276,,,0.11367012560367584,0.09001312404870987,,0.039898209273815155,0.376618891954422,,,0.04202340915799141
2489,0.049209218472242355,,0.231339231133461,0.01548963412642479,,0.37295711040496826,0.04970601573586464,0.012430286034941673,0.01812180131673813,0.06069645285606384,,,0.10245690494775772,,,0.0764898732304573
2490,,,0.055624399334192276,,,0.33865469694137573,,,0.11449342221021652,0.02066906727850437,,0.02246156893670559,0.39248207211494446,,,0.04255206510424614
2491,,,0.12743018567562103,,,0.20464038848876953,,,0.22470341622829437,0.11489400267601013,0.01998377963900566,,0.29086872935295105,,,
2492,,,0.025035148486495018,,,0.3940172493457794,,,0.2907375991344452,0.04875564947724342,,,0.2111240178346634,,,
2493,,,0.05475597456097603,,0.019949398934841156,0.4488961398601532,0.014355942606925964,,0.09409186244010925,0.151554673910141,,,0.2000604122877121,,,
2494,,0.07588033378124237,0.055333804339170456,,,0.37554481625556946,,,0.13968399167060852,0.027605002745985985,,,0.2917512059211731,0.012691470794379711,,
2495,0.02074907161295414,0.02597234770655632,0.10437265038490295,,,0.40320301055908203,0.012760070152580738,,0.1347808688879013,0.036535050719976425,,,0.22141879796981812,,,0.028815630823373795
2496,,,0.2832174599170685,0.011126202531158924,,0.32872533798217773,0.010023748502135277,,0.014266720972955227,0.09364011138677597,,,0.2200765758752823,,,0.020842306315898895
2497,,,0.21975253522396088,,,0.269450306892395,0.01895444467663765,,0.0767153948545456,0.04196814447641373,,,0.34275686740875244,,,
2498,,,0.08730460703372955,0.013858232647180557,0.012093980796635151,0.17452874779701233,,,0.26804718375205994,0.06528106331825256,0.012349419295787811,0.024293599650263786,0.308236688375473,,,0.025944385677576065
2499,,0.01901201158761978,0.15035641193389893,,,0.29390689730644226,,,0.17198696732521057,0.03424777090549469,,,0.24502632021903992,,,0.06580209732055664
2500,0.011439409106969833,,0.03216448053717613,,,0.42193931341171265,0.01187741756439209,,0.05880722403526306,0.13319756090641022,,,0.271984338760376,,0.03235873952507973,0.014410439878702164
2501,,,0.13327573239803314,,,0.17827445268630981,,,0.1144041195511818,0.025596600025892258,0.04034282639622688,0.11928319185972214,0.3357287347316742,,0.012801973149180412,0.029932431876659393
2502,0.020718328654766083,,0.20139595866203308,,,0.1935785561800003,,,0.040280237793922424,0.3014555275440216,,0.012132562696933746,0.18727605044841766,,,0.023949727416038513
2503,,,0.11873776465654373,0.01646665297448635,,0.28837111592292786,,,0.16683708131313324,0.031486354768276215,0.014669179916381836,0.01840091124176979,0.32812345027923584,,,
2504,,0.014021847397089005,0.10202820599079132,,,0.15620991587638855,,,0.10659166425466537,0.0789051502943039,0.035027261823415756,0.262091726064682,0.22954203188419342,,,
2505,,0.1509166657924652,0.045342523604631424,,,0.2186928540468216,0.010688298381865025,,0.09394673258066177,0.08665844053030014,,,0.3632661998271942,,,0.020474988967180252
2506,,,0.07583963125944138,,,0.3072465658187866,,,0.20512324571609497,0.035736117511987686,0.018396371975541115,,0.3112872242927551,,,0.022823777049779892
2507,0.03900916874408722,,0.07186157256364822,0.031093476340174675,,0.2940084636211395,0.011078236624598503,,0.03741072118282318,0.09001924097537994,0.02036263979971409,0.022856825962662697,0.32146215438842773,,,0.05540585145354271
2508,0.11966041475534439,,0.09543202817440033,0.015496413223445415,,0.08789582550525665,,,0.03473854064941406,0.34088772535324097,0.013801231980323792,,0.26237913966178894,,,0.017855612561106682
2509,0.03698154538869858,0.012012521736323833,0.21325430274009705,0.012656774371862411,0.030407622456550598,0.25140810012817383,0.013905500061810017,,0.023180795833468437,0.15031570196151733,0.011265710927546024,,0.18682469427585602,,,0.053556177765131
2510,0.028546154499053955,,0.22846801578998566,0.01731560193002224,0.016056004911661148,0.17678456008434296,0.054297592490911484,,0.05221224203705788,0.08572428673505783,,0.02014799974858761,0.30472975969314575,,,0.011172213591635227
2511,,0.038250040262937546,0.060920026153326035,0.011025981977581978,,0.35795366764068604,,,0.06391454488039017,0.04670160636305809,,0.012449437752366066,0.39808037877082825,,,
2512,,,0.17790131270885468,0.019504224881529808,,0.40687936544418335,,,0.09592687338590622,0.029880713671445847,,0.013345440849661827,0.20554032921791077,,,0.0420355349779129
2513,,,0.06849164515733719,,,0.39829137921333313,,,0.19013895094394684,0.05887667462229729,,,0.2571769058704376,,,
2514,0.03286554291844368,0.012019671499729156,0.08183666318655014,0.012633132748305798,,0.23767311871051788,0.01141548715531826,,0.02744446136057377,0.23085011541843414,,0.053186919540166855,0.246659517288208,,,0.04861655831336975
2515,,0.05021623522043228,0.04842933267354965,,,0.2874631881713867,0.011807776987552643,,0.04190531745553017,0.09015870839357376,0.021797997877001762,,0.3766266703605652,,,0.05399709194898605
2516,,,0.11424466222524643,,,0.45946410298347473,,,0.06029120832681656,0.045842647552490234,,0.0162915401160717,0.28073152899742126,,,
2517,,,0.10179716348648071,0.042525775730609894,,0.3698951303958893,,,0.03432561084628105,0.17007455229759216,,,0.24916240572929382,,,
2518,,,0.13839790225028992,,,0.30225855112075806,0.011770582757890224,,0.28530946373939514,0.04279811680316925,,,0.20049864053726196,,,
2519,0.016929641366004944,0.011570345610380173,0.07125268131494522,0.07483991235494614,,0.2091676890850067,,,0.11059214174747467,0.10487086325883865,,0.022979948669672012,0.3433152139186859,,0.010263659991323948,0.018917152658104897
2520,,,0.10599304735660553,0.010861063376069069,,0.19999942183494568,,,0.034424908459186554,0.19496579468250275,0.017984753474593163,0.014612408354878426,0.3456506133079529,,0.018346674740314484,0.04216744378209114
2521,,,0.15325215458869934,,,0.2277679294347763,,,0.08827653527259827,0.1482180804014206,,,0.3375757038593292,,,0.01830904185771942
2522,0.013142827898263931,,0.12033870071172714,,,0.49834030866622925,0.014212273061275482,,0.018700091168284416,0.13112293183803558,,0.024929339066147804,0.1621478796005249,,,
2523,,,0.33142873644828796,0.011409660801291466,,0.12434163689613342,0.03849336877465248,,0.043114930391311646,0.06309725344181061,0.027664493769407272,0.022500159218907356,0.30993345379829407,,,0.012914220802485943
2524,0.03661905974149704,0.03179997205734253,0.06638923287391663,,0.010572543367743492,0.30652809143066406,,,0.05662756785750389,0.17011475563049316,0.01084066927433014,,0.27908673882484436,,,0.022777199745178223
2525,,,0.25771036744117737,,,0.2012215405702591,,,0.04158199578523636,0.2018599659204483,,,0.2626357078552246,,,0.020989542827010155
2526,0.02740231156349182,,0.058055490255355835,0.03251037001609802,,0.41672268509864807,,,0.05083183944225311,0.0679612010717392,,,0.29710623621940613,,,0.03627193719148636
2527,,,0.17890536785125732,,,0.31745412945747375,,,0.06438305228948593,0.07931102812290192,,,0.33423787355422974,,,
2528,,,0.05811961740255356,0.0413210429251194,,0.22690449655056,,,0.08260726183652878,0.11532330513000488,,,0.4340096414089203,,,0.02264021895825863
2529,0.014289871789515018,0.015461282804608345,0.06202986091375351,,,0.42572373151779175,0.0321873277425766,,0.051231253892183304,0.14387059211730957,,,0.23655088245868683,,,
2530,,0.018729250878095627,0.14151960611343384,,,0.32715123891830444,0.019423821941018105,,0.05017423257231712,0.1842023879289627,,,0.2338855266571045,,,
2531,0.04167754575610161,,0.06706158816814423,0.053968194872140884,,0.28185057640075684,0.012499995529651642,,0.12994006276130676,0.1214434951543808,,,0.2416328340768814,,,0.039513494819402695
2532,,,0.06356492638587952,,,0.12368153035640717,,,0.09698737412691116,0.05934424698352814,0.030344415456056595,0.3087673783302307,0.30151042342185974,,,
2533,,,0.17137295007705688,,,0.46206775307655334,0.04315592721104622,,0.06542503088712692,0.07436820864677429,,,0.15831780433654785,,,
2534,0.12366057187318802,,0.09740529954433441,,,0.2060186266899109,,,0.07337483018636703,0.137018084526062,,,0.30756691098213196,,,0.03949953243136406
2535,,,0.08209701627492905,0.03990540653467178,,0.45409128069877625,0.05022216588258743,0.011867058463394642,0.051976725459098816,0.05554661154747009,,,0.23700107634067535,,,
2536,,,0.14300617575645447,,,0.47495055198669434,0.012760770507156849,,0.0740322396159172,0.03858832269906998,,,0.23625266551971436,,,
2537,,,0.09839539974927902,0.020341353490948677,0.02539624273777008,0.4596693813800812,0.014034590683877468,,0.03102843649685383,0.061350636184215546,0.025679806247353554,,0.23724865913391113,,,0.017073238268494606
2538,,,0.07492056488990784,0.019673829898238182,,0.2339145839214325,,,0.05918313190340996,0.09140057861804962,,0.04461756721138954,0.4286813735961914,,,0.03858692944049835
2539,,,0.06792774796485901,,,0.35778024792671204,,,0.03469831869006157,0.0965190976858139,0.03420472890138626,,0.3787961006164551,,,
2540,,0.05332385003566742,0.04737991839647293,,,0.28111615777015686,,,0.056824322789907455,0.15768186748027802,,,0.3316361606121063,,,0.06137193366885185
2541,,,0.403527170419693,0.014981570653617382,,0.20192258059978485,,,0.023743383586406708,0.10861004889011383,0.013330860994756222,,0.2143077552318573,,,
2542,,0.03618680313229561,0.10156214982271194,,,0.4803606867790222,,,0.0311866607517004,0.12660335004329681,0.010264927521348,,0.1774122416973114,,,0.025741571560502052
2543,,,0.0876932218670845,0.040574606508016586,,0.4559990167617798,,,0.059682175517082214,0.05411352589726448,,,0.28019052743911743,,,
2544,,,0.049063824117183685,,,0.15244825184345245,,,0.14955094456672668,0.11530143767595291,,0.15448813140392303,0.3503933250904083,,,0.015403841622173786
2545,,,0.32478806376457214,0.02879081666469574,,0.16559022665023804,,,0.03992659971117973,0.05348882079124451,0.01452232152223587,0.01604870706796646,0.32765600085258484,,0.013730048201978207,
2546,,0.054589517414569855,0.09724836051464081,,,0.4214724898338318,,,0.0763646736741066,0.05585974454879761,,,0.26542434096336365,,,0.015131358057260513
2547,,0.010082492604851723,0.10301513224840164,,,0.521912693977356,,,0.03182819485664368,0.04665258154273033,,0.01029388327151537,0.24120447039604187,,,0.018767500296235085
2548,,0.011359465308487415,0.08715397119522095,,,0.28494343161582947,0.010762271471321583,,0.038107238709926605,0.17573559284210205,,0.02340831235051155,0.34658053517341614,,,0.01325901784002781
2549,,0.032305747270584106,0.1092565655708313,0.01042262464761734,,0.3113601803779602,,,0.1591271162033081,0.0734412893652916,,,0.2915516197681427,,,
2550,,0.037666741758584976,0.1326521784067154,,,0.2525720000267029,,,0.1703391820192337,0.06959769874811172,,,0.2826198935508728,,,0.03436683118343353
2551,,,0.343401700258255,,,0.20427004992961884,,,0.03654416650533676,0.18255195021629333,,,0.20396660268306732,,,
2552,,,0.46713536977767944,,,0.1305854469537735,,,0.042979463934898376,0.14296337962150574,,0.019300006330013275,0.153829425573349,,,0.010944819077849388
2553,,,0.09204266220331192,0.042258862406015396,,0.36794033646583557,0.015184112824499607,,0.04033390432596207,0.09513067454099655,,,0.28864529728889465,,,0.04403378441929817
2554,,,0.44117775559425354,,,0.20076106488704681,,,0.03981930390000343,0.052239928394556046,,0.02252969890832901,0.1997380256652832,,,0.0224918220192194
2555,,,0.05201734974980354,,,0.25428301095962524,,,0.10790056735277176,0.03177046775817871,0.022714564576745033,0.043551005423069,0.4494408071041107,,0.0220683254301548,
2556,,,0.11472734063863754,,,0.2961915135383606,,,0.16235452890396118,0.07579585909843445,,0.023726897314190865,0.298559308052063,0.010625919327139854,,
2557,0.020592499524354935,,0.13277143239974976,,,0.2444935441017151,0.011758748441934586,,0.10265485942363739,0.12405119836330414,0.011150031350553036,,0.327413946390152,,,0.014323869720101357
2558,,,0.18561309576034546,0.015515562146902084,,0.4344020187854767,,,0.051608599722385406,0.04572423920035362,,,0.24637655913829803,,,
2559,0.01700771227478981,0.06307186931371689,0.11847347021102905,,,0.1696123331785202,,,0.06430262327194214,0.07396172732114792,,,0.36177119612693787,,,0.11363894492387772
2560,0.048082385212183,,0.05224665254354477,,,0.1521773338317871,,,0.16191022098064423,0.13872069120407104,,,0.42450112104415894,,,
2561,,0.018558137118816376,0.09719063341617584,0.021450374275445938,,0.44671860337257385,0.027559002861380577,,0.09715893864631653,0.08393289148807526,,,0.19068291783332825,,,
2562,,,0.11820574104785919,0.05314740911126137,,0.22688524425029755,0.02041117660701275,,0.10123378038406372,0.14716878533363342,,,0.30592378973960876,,,
2563,,,0.18757115304470062,,,0.2785237729549408,0.0375942587852478,0.03533697873353958,0.03003792278468609,0.23132234811782837,0.01348558533936739,,0.15519897639751434,,,0.01675393246114254
2564,0.019425593316555023,,0.26948750019073486,,0.026555564254522324,0.209022656083107,,,0.10261545330286026,0.08824820071458817,,,0.25287991762161255,,,0.020546525716781616
2565,,,0.07677522301673889,,,0.3136703670024872,,,0.08652759343385696,0.03420231491327286,,0.027622172608971596,0.4329628348350525,,,
2566,,0.03625347092747688,0.07211899012327194,,0.01194534357637167,0.268359512090683,,,0.14838054776191711,0.1535809338092804,,,0.2794733941555023,,,0.016957907006144524
2567,,,0.09571372717618942,0.062251802533864975,,0.401897132396698,0.01629306748509407,,0.018266618251800537,0.17340844869613647,,0.0288839191198349,0.1512596756219864,,,0.04166816547513008
2568,0.02079051360487938,,0.06621362268924713,,,0.31195518374443054,0.011378828436136246,,0.07699298113584518,0.09260106831789017,,0.025091908872127533,0.36475521326065063,,0.01676630601286888,
2569,0.015445941127836704,,0.06047194451093674,,0.015346566215157509,0.37890109419822693,,,0.1209523007273674,0.07964485138654709,,,0.30540475249290466,,,
2570,,,0.07240281254053116,,,0.15546861290931702,,,0.10100609064102173,0.0460035540163517,,0.03464055806398392,0.5476434826850891,,,0.021769952028989792
2571,,0.08758144080638885,0.10320478677749634,0.012407914735376835,,0.28680312633514404,0.020994575694203377,,0.04225985333323479,0.08101930469274521,,,0.3335022032260895,,,0.023774404078722
